GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age
M,Y,N,0,157500,Working,Higher education,Married,House / apartment,7.725330038,1,0,1,0,Laborers,2,0,56.20821918
F,N,Y,0,157500,State servant,Higher education,Separated,House / apartment,9.340403256,1,0,1,0,Laborers,1,0,56.88493151
M,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,8.329899293,1,0,0,0,Cooking staff,1,0,46.87945205
M,N,N,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,6.830874235,1,1,1,0,Laborers,3,0,29.19452055
F,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,8.612503371,1,0,0,1,Core staff,2,0,42.88493151
F,N,N,0,99000,Working,Higher education,Married,House / apartment,8.616314282,1,0,0,0,Laborers,2,0,40.16712329
F,N,N,0,351000,Commercial associate,Higher education,Married,House / apartment,6.985641818,1,0,1,0,Laborers,2,0,59.10684932
F,N,N,0,175500,Working,Secondary / secondary special,Single / not married,House / apartment,6.489204931,1,0,0,0,High skill tech staff,1,0,51.07671233
M,Y,N,0,306000,Working,Secondary / secondary special,Married,House / apartment,7.407924323,1,0,0,0,Managers,2,0,43.86575342
F,N,N,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,8.214735833,1,0,0,0,Sales staff,3,0,32
F,N,N,0,58500,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,57.45205479
M,Y,Y,0,292500,Working,Secondary / secondary special,Married,Rented apartment,6.803505258,1,0,0,0,Laborers,2,0,46.60547945
F,N,N,0,191399.3262,Working,Higher education,Separated,House / apartment,7.330405212,1,0,0,0,Core staff,1,0,59.96438356
M,Y,Y,0,225000,Working,Secondary / secondary special,Separated,House / apartment,7.467942332,1,0,0,0,Drivers,1,0,37.99178082
F,Y,Y,1,247500,Working,Secondary / secondary special,Civil marriage,House / apartment,7.133295955,1,0,0,1,Laborers,3,0,46.99178082
M,Y,Y,1,189000,Working,Higher education,Married,House / apartment,8.206037763,1,0,0,0,High skill tech staff,3,0,36.48493151
M,Y,N,0,247500,Working,Secondary / secondary special,Single / not married,House / apartment,8.111928063,1,1,0,0,Managers,1,0,33.80821918
F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,8.054840221,1,1,0,0,Laborers,2,0,54.51780822
F,N,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,62.39452055
M,Y,N,1,180000,Working,Secondary / secondary special,Married,House / apartment,8.409830673,1,0,0,0,Laborers,3,0,31.50136986
F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,7.22620901,1,0,0,1,Cleaning staff,3,0,46.49589041
F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,43.68767123
F,N,N,0,112500,Working,Secondary / secondary special,Married,Municipal apartment,7.057897937,1,1,0,0,Laborers,2,0,32.02191781
F,Y,Y,1,180000,Commercial associate,Higher education,Married,House / apartment,5.209486153,1,0,0,1,Core staff,3,0,32.60547945
F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,6.214608098,1,0,0,0,Sales staff,2,0,38.15342466
M,Y,Y,2,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,6.192362489,1,0,1,0,Drivers,4,0,36.66575342
F,Y,Y,0,225000,Working,Higher education,Married,House / apartment,7.803843304,1,0,0,1,Managers,2,0,48.75342466
F,N,Y,3,135000,Working,Secondary / secondary special,Married,House / apartment,7.338888134,1,0,0,0,Laborers,5,0,40.65205479
F,N,Y,0,157500,Working,Higher education,Married,House / apartment,7.349873705,1,0,0,0,Sales staff,2,0,29.2109589
F,Y,Y,0,238500,Working,Higher education,Married,House / apartment,8.86714559,1,0,0,0,Medicine staff,2,0,41.65205479
M,Y,N,0,261000,Commercial associate,Incomplete higher,Civil marriage,With parents,6.513230111,1,0,0,0,Sales staff,2,0,24.37534247
F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,7.865187954,1,1,1,0,Managers,3,0,42.35890411
M,N,N,0,225000,Commercial associate,Higher education,Married,With parents,8.533460164,1,1,0,0,Managers,2,0,35.6739726
M,N,Y,1,135000,Working,Higher education,Married,House / apartment,7.600402335,1,1,1,0,High skill tech staff,3,0,25.76164384
F,N,Y,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,6.318968114,1,0,0,0,Security staff,1,0,49.29589041
M,Y,Y,0,180000,Working,Incomplete higher,Married,House / apartment,8.433594168,1,0,1,0,Laborers,2,0,46.89041096
F,Y,N,1,171000,Working,Secondary / secondary special,Civil marriage,House / apartment,8.777709596,1,1,1,0,Medicine staff,3,0,38.40273973
M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,With parents,6.960347729,1,0,0,0,Drivers,1,0,31.07945205
M,N,N,2,202500,Working,Secondary / secondary special,Married,With parents,6.613384218,1,0,0,0,Drivers,4,0,30.0109589
F,N,N,0,33750,Pensioner,Higher education,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,52.20273973
F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,12.80831816,1,0,1,0,Laborers,1,0,60.32054795
F,N,Y,0,135000,Pensioner,Higher education,Single / not married,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,61.64657534
M,Y,N,0,157500,Working,Higher education,Married,House / apartment,7.725330038,1,0,1,0,Laborers,2,0,56.20821918
F,N,Y,3,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,6.021023349,1,1,1,0,Sales staff,5,0,45.7369863
M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,8.161945799,1,0,1,0,Laborers,2,0,39.71232877
F,Y,N,0,153000,Pensioner,Secondary / secondary special,Widow,House / apartment,12.80831816,1,0,1,0,Laborers,1,0,64.8739726
F,N,Y,1,180000,Working,Higher education,Separated,House / apartment,7.368339686,1,0,0,0,HR staff,2,0,41.40547945
M,Y,N,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,7.502186487,1,1,1,0,High skill tech staff,1,0,27.86575342
M,Y,N,0,121500,Working,Secondary / secondary special,Married,House / apartment,8.839856233,1,0,1,0,Laborers,2,0,40.7369863
M,N,N,0,112500,Working,Secondary / secondary special,Civil marriage,Rented apartment,7.835974582,1,0,0,0,Laborers,2,0,40.48767123
M,Y,N,1,270000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,7.258412151,1,0,0,0,Laborers,3,0,37.07945205
M,Y,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,5.749392986,1,0,0,0,Drivers,2,0,42.03835616
M,Y,Y,0,116100,Working,Secondary / secondary special,Married,House / apartment,7.80016307,1,0,0,0,Laborers,2,0,27.76986301
M,Y,Y,0,225000,Pensioner,Higher education,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,66.20821918
M,Y,Y,0,450000,Pensioner,Higher education,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,47.38630137
M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,9.382948237,1,1,0,0,Laborers,2,0,57.94246575
F,N,Y,1,405000,State servant,Higher education,Married,House / apartment,8.416267273,1,0,0,0,Core staff,3,0,34.88219178
F,Y,N,0,112500,State servant,Secondary / secondary special,Married,House / apartment,6.131226489,1,1,1,0,Core staff,2,0,31.95616438
F,N,N,0,157500,Working,Higher education,Single / not married,Office apartment,8.098338846,1,0,0,0,Laborers,1,0,51.98082192
F,N,Y,0,202500,Working,Higher education,Married,House / apartment,7.309881486,1,0,0,0,Laborers,2,0,29.23013699
M,Y,Y,0,297000,Working,Secondary / secondary special,Married,House / apartment,7.057036982,1,0,1,0,Laborers,2,0,56.1890411
F,Y,N,0,315000,Working,Higher education,Married,House / apartment,8.161660452,1,0,1,1,Accountants,2,0,37.23835616
M,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,8.036896773,1,0,0,0,Laborers,1,0,26.69315068
M,N,N,0,180000,Working,Higher education,Married,With parents,7.790282381,1,1,1,0,High skill tech staff,2,0,36.94246575
M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,7.288244401,1,0,0,0,Drivers,2,0,42.20821918
M,N,Y,1,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,7.845416037,1,0,0,0,Sales staff,3,0,31.57260274
M,Y,Y,0,112500,Pensioner,Lower secondary,Married,House / apartment,12.80831816,1,0,1,0,Laborers,2,0,59.50410959
F,N,N,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,58.38356164
F,N,N,0,112500,Working,Secondary / secondary special,Widow,With parents,6.706862337,1,1,1,0,Core staff,1,0,28.05479452
M,Y,Y,1,900000,Commercial associate,Higher education,Civil marriage,House / apartment,7.83873756,1,0,0,0,High skill tech staff,3,0,46.36438356
M,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,1,0,Laborers,2,0,61.48493151
F,N,Y,1,135000,Working,Incomplete higher,Married,House / apartment,9.144093726,1,0,0,0,Laborers,3,0,43.69315068
M,Y,Y,0,261000,Working,Incomplete higher,Married,House / apartment,7.318539549,1,0,1,0,Managers,2,0,43.66027397
M,Y,Y,0,121500,Pensioner,Higher education,Married,House / apartment,12.80831816,1,0,1,0,Laborers,2,0,66.46849315
F,Y,N,0,202500,Commercial associate,Incomplete higher,Separated,House / apartment,7.203405521,1,0,1,1,Accountants,1,0,38.61917808
F,Y,Y,0,94500,Working,Secondary / secondary special,Married,House / apartment,9.246093542,1,0,0,0,High skill tech staff,2,0,49.57534247
M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,8.373553741,1,0,0,0,Drivers,2,0,45.22465753
F,N,Y,0,630000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,12.80831816,1,0,1,0,Laborers,1,0,60.22465753
F,N,N,0,202500,Pensioner,Higher education,Single / not married,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,63.80821918
F,Y,N,0,360000,Working,Higher education,Married,House / apartment,7.738923757,1,1,1,0,Accountants,2,0,35.19178082
M,Y,N,2,157500,Working,Secondary / secondary special,Separated,With parents,7.39387829,1,0,0,0,Laborers,3,0,38.29863014
F,Y,N,0,247500,Working,Secondary / secondary special,Separated,House / apartment,7.669495251,1,0,0,0,Laborers,1,0,37.11232877
M,N,Y,0,81000,Commercial associate,Higher education,Single / not married,House / apartment,7.564238475,1,0,1,0,Laborers,1,0,27.05205479
F,N,Y,0,360000,State servant,Higher education,Married,House / apartment,8.059276223,1,0,1,0,Managers,2,0,44.33424658
M,Y,N,0,315000,Working,Higher education,Married,House / apartment,8.284251798,1,1,0,0,Laborers,2,0,55.66849315
F,N,Y,0,126000,Working,Secondary / secondary special,Single / not married,House / apartment,7.971085754,1,0,1,0,Cooking staff,1,0,46.16164384
F,Y,Y,0,225000,Commercial associate,Higher education,Separated,House / apartment,7.077498054,1,0,0,0,Waiters/barmen staff,1,0,33.15616438
F,N,N,2,135000,Working,Secondary / secondary special,Married,With parents,7.420578905,1,0,0,0,Core staff,4,0,30.94794521
M,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,8.207946941,1,0,0,0,Laborers,2,0,52.3369863
F,N,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,7.091742115,1,1,1,0,Laborers,2,0,47.86849315
F,N,Y,0,40500,Working,Secondary / secondary special,Married,House / apartment,8.504310566,1,1,0,0,Cleaning staff,2,0,34.8739726
F,N,Y,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,57.66849315
F,N,Y,2,67500,Working,Secondary / secondary special,Married,House / apartment,6.390240667,1,0,0,0,Sales staff,4,0,33.49589041
F,N,N,0,315000,State servant,Higher education,Married,House / apartment,8.802071337,1,0,0,0,Core staff,2,0,58.2109589
F,N,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,7.694848072,1,0,0,1,Secretaries,4,0,42.29589041
F,N,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,12.80831816,1,0,1,0,Laborers,2,0,58.54520548
F,N,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,65.13424658
F,Y,Y,1,252000,Commercial associate,Secondary / secondary special,Separated,House / apartment,6.616065185,1,0,0,0,Laborers,2,0,29.33424658
F,Y,N,0,270000,Working,Secondary / secondary special,Married,House / apartment,7.46221494,1,0,1,0,Sales staff,2,0,50.07945205
M,Y,Y,0,157500,Working,Secondary / secondary special,Married,With parents,7.387090236,1,1,0,0,Drivers,2,0,24.36438356
F,N,Y,0,270000,Working,Secondary / secondary special,Separated,House / apartment,7.626570206,1,0,0,1,Laborers,1,0,50.24657534
M,N,Y,0,162000,Pensioner,Higher education,Married,House / apartment,12.80831816,1,0,1,0,Laborers,2,0,63.76164384
M,Y,Y,0,315000,Working,Incomplete higher,Married,House / apartment,7.275172319,1,0,0,0,Managers,2,0,43.94520548
F,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,7.644440762,1,1,1,0,Core staff,3,0,37.44109589
F,Y,Y,1,180000,Working,Higher education,Separated,House / apartment,8.696343057,1,0,0,0,Managers,2,0,51.6109589
F,N,Y,2,112500,Working,Secondary / secondary special,Married,With parents,5.983936281,1,0,0,0,Core staff,4,0,40.03287671
F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,6.827629235,1,1,0,1,Core staff,2,0,24.55068493
F,N,Y,0,225000,Working,Higher education,Single / not married,House / apartment,7.860185057,1,0,1,0,Managers,1,0,33.4109589
M,Y,N,0,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,7.71154898,1,0,1,0,Laborers,2,0,48.15068493
F,Y,N,1,112500,Working,Higher education,Single / not married,House / apartment,7.388946098,1,0,0,0,Core staff,2,0,27.4739726
M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,6.715383386,1,0,0,0,Laborers,3,0,27.79178082
F,Y,Y,0,162000,Working,Secondary / secondary special,Single / not married,House / apartment,7.945201132,1,0,0,0,Laborers,1,0,49.50958904
M,Y,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,6.827629235,1,0,1,1,Drivers,2,0,50.18630137
M,N,N,0,157500,Commercial associate,Higher education,Single / not married,House / apartment,7.377758908,1,0,0,0,Sales staff,1,0,27.92328767
F,N,N,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,7.846980982,1,0,0,0,High skill tech staff,1,0,62.54520548
F,Y,N,1,90000,Working,Secondary / secondary special,Married,House / apartment,6.898714534,1,0,0,0,Laborers,3,0,41.58630137
F,N,Y,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,64.37808219
M,Y,Y,0,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,12.80831816,1,0,1,0,Laborers,1,0,47.81917808
F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,7.922261058,1,1,1,0,Core staff,2,0,43.49315068
F,N,N,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,12.80831816,1,0,1,0,Laborers,1,0,57.80821918
F,Y,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,8.002359546,1,1,1,1,Core staff,2,0,32.62191781
F,N,N,2,180000,State servant,Secondary / secondary special,Married,Office apartment,7.973844376,1,1,0,0,Laborers,4,0,30.61917808
M,Y,Y,0,418500,Working,Higher education,Married,House / apartment,4.290459441,1,0,1,0,Laborers,2,0,52.15890411
M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,8.121480375,1,0,0,0,Drivers,2,0,49.08219178
M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,8.12474302,1,0,0,0,Laborers,2,0,42.29589041
F,N,Y,0,360000,Commercial associate,Higher education,Married,House / apartment,8.269244521,1,0,1,0,Core staff,2,0,30.38082192
F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,8.071530894,1,1,0,0,Security staff,2,0,59.43561644
F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,6.224558429,1,1,1,0,Laborers,2,0,27.6739726
F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,6.508769137,1,0,0,0,Laborers,2,0,35.74246575
M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,6.742880636,1,1,0,0,Laborers,2,0,44.28767123
F,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,7.577121931,1,0,0,0,Core staff,2,0,30.43013699
F,N,N,0,315000,Commercial associate,Higher education,Married,House / apartment,5.733341277,1,1,1,1,Sales staff,2,0,44.35068493
M,Y,Y,1,315000,Working,Higher education,Married,House / apartment,6.313548046,1,0,1,0,Laborers,3,0,47.44657534
F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,7.488293515,1,0,0,0,Sales staff,2,0,47.12876712
F,N,Y,0,83250,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,12.80831816,1,0,1,0,Laborers,2,0,55.39452055
F,N,Y,0,261000,Working,Secondary / secondary special,Married,House / apartment,7.847371836,1,0,0,0,Laborers,2,0,54.92328767
M,N,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,7.766840537,1,0,0,0,Laborers,2,0,47.81917808
M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,8.256866849,1,0,0,0,Managers,2,0,60.57808219
